location,bedroom_size,month,year,price
Michigan,3br,11,2014,1136.0
Michigan,3br,11,2015,1161.0
Michigan,3br,11,2016,1192.0
Michigan,3br,11,2017,1220.0
Michigan,3br,12,2014,1137.0
Michigan,3br,12,2015,1165.0
Michigan,3br,12,2016,1193.0
Michigan,3br,12,2017,1221.0
Michigan,4br,01,2014,1226.0
Michigan,4br,01,2015,1252.0
Michigan,4br,01,2016,1283.0
Michigan,4br,01,2017,1314.0
Michigan,4br,02,2014,1229.0
Michigan,4br,02,2015,1252.0
Michigan,4br,02,2016,1285.0
Michigan,4br,02,2017,1317.0
Michigan,4br,03,2014,1231.0
Michigan,4br,03,2015,1254.0
Michigan,4br,03,2016,1287.0
Michigan,4br,03,2017,1321.0
Michigan,4br,04,2014,1235.0
Michigan,4br,04,2015,1257.0
Michigan,4br,04,2016,1292.0
Michigan,4br,04,2017,1327.0
Michigan,4br,05,2014,1239.0
Michigan,4br,05,2015,1261.0
Michigan,4br,05,2016,1296.0
Michigan,4br,05,2017,1331.0
Michigan,4br,06,2014,1242.0
Michigan,4br,06,2015,1264.0
Michigan,4br,06,2016,1299.0
Michigan,4br,06,2017,1334.0
Michigan,4br,07,2014,1247.0
Michigan,4br,07,2015,1269.0
Michigan,4br,07,2016,1302.0
Michigan,4br,07,2017,1336.0
Michigan,4br,08,2014,1247.0
Michigan,4br,08,2015,1271.0
Michigan,4br,08,2016,1305.0
Michigan,4br,08,2017,1338.0
Michigan,4br,09,2014,1248.0
Michigan,4br,09,2015,1272.0
Michigan,4br,09,2016,1308.0
Michigan,4br,09,2017,1339.0
Michigan,4br,10,2014,1247.0
Michigan,4br,10,2015,1274.0
Michigan,4br,10,2016,1310.0
Michigan,4br,10,2017,1342.0
Michigan,4br,11,2014,1250.0
Michigan,4br,11,2015,1278.0
Michigan,4br,11,2016,1312.0
Michigan,4br,11,2017,1343.0
Michigan,4br,12,2014,1252.0
Michigan,4br,12,2015,1282.0
Michigan,4br,12,2016,1312.0
Michigan,4br,12,2017,1344.0
Minnesota,Studio,01,2014,608.0
Minnesota,Studio,01,2015,624.0
Minnesota,Studio,01,2016,642.0
Minnesota,Studio,01,2017,665.0
Minnesota,Studio,02,2014,609.0
Minnesota,Studio,02,2015,625.0
Minnesota,Studio,02,2016,644.0
Minnesota,Studio,02,2017,668.0
Minnesota,Studio,03,2014,610.0
Minnesota,Studio,03,2015,629.0
Minnesota,Studio,03,2016,648.0
Minnesota,Studio,03,2017,673.0
Minnesota,Studio,04,2014,612.0
Minnesota,Studio,04,2015,632.0
Minnesota,Studio,04,2016,652.0
Minnesota,Studio,04,2017,678.0
Minnesota,Studio,05,2014,614.0
Minnesota,Studio,05,2015,635.0
Minnesota,Studio,05,2016,656.0
Minnesota,Studio,05,2017,680.0
Minnesota,Studio,06,2014,616.0
Minnesota,Studio,06,2015,636.0
Minnesota,Studio,06,2016,659.0
Minnesota,Studio,06,2017,682.0
Minnesota,Studio,07,2014,619.0
Minnesota,Studio,07,2015,638.0
Minnesota,Studio,07,2016,662.0
Minnesota,Studio,07,2017,685.0
Minnesota,Studio,08,2014,621.0
Minnesota,Studio,08,2015,640.0
Minnesota,Studio,08,2016,662.0
Minnesota,Studio,08,2017,687.0
Minnesota,Studio,09,2014,621.0
Minnesota,Studio,09,2015,642.0
Minnesota,Studio,09,2016,663.0
Minnesota,Studio,09,2017,687.0
Minnesota,Studio,10,2014,622.0
Minnesota,Studio,10,2015,642.0
Minnesota,Studio,10,2016,663.0
Minnesota,Studio,10,2017,685.0
Minnesota,Studio,11,2014,623.0
Minnesota,Studio,11,2015,642.0
Minnesota,Studio,11,2016,663.0
Minnesota,Studio,11,2017,684.0
Minnesota,Studio,12,2014,624.0
Minnesota,Studio,12,2015,641.0
Minnesota,Studio,12,2016,664.0
Minnesota,Studio,12,2017,685.0
Minnesota,1br,01,2014,738.0
Minnesota,1br,01,2015,758.0
Minnesota,1br,01,2016,779.0
Minnesota,1br,01,2017,807.0
Minnesota,1br,02,2014,739.0
Minnesota,1br,02,2015,759.0
Minnesota,1br,02,2016,782.0
Minnesota,1br,02,2017,811.0
Minnesota,1br,03,2014,741.0
Minnesota,1br,03,2015,763.0
Minnesota,1br,03,2016,787.0
Minnesota,1br,03,2017,817.0
Minnesota,1br,04,2014,743.0
Minnesota,1br,04,2015,768.0
Minnesota,1br,04,2016,792.0
Minnesota,1br,04,2017,823.0
Minnesota,1br,05,2014,746.0
Minnesota,1br,05,2015,771.0
Minnesota,1br,05,2016,797.0
Minnesota,1br,05,2017,826.0
Minnesota,1br,06,2014,748.0
Minnesota,1br,06,2015,772.0
Minnesota,1br,06,2016,800.0
Minnesota,1br,06,2017,828.0
Minnesota,1br,07,2014,751.0
Minnesota,1br,07,2015,775.0
Minnesota,1br,07,2016,804.0
Minnesota,1br,07,2017,831.0
Minnesota,1br,08,2014,753.0
Minnesota,1br,08,2015,777.0
Minnesota,1br,08,2016,804.0
Minnesota,1br,08,2017,834.0
Minnesota,1br,09,2014,754.0
Minnesota,1br,09,2015,779.0
Minnesota,1br,09,2016,805.0
Minnesota,1br,09,2017,834.0
Minnesota,1br,10,2014,755.0
Minnesota,1br,10,2015,779.0
Minnesota,1br,10,2016,805.0
Minnesota,1br,10,2017,832.0
Minnesota,1br,11,2014,756.0
Minnesota,1br,11,2015,779.0
Minnesota,1br,11,2016,805.0
Minnesota,1br,11,2017,831.0
Minnesota,1br,12,2014,757.0
Minnesota,1br,12,2015,779.0
Minnesota,1br,12,2016,806.0
Minnesota,1br,12,2017,832.0
Minnesota,2br,01,2014,938.0
Minnesota,2br,01,2015,963.0
Minnesota,2br,01,2016,991.0
Minnesota,2br,01,2017,1026.0
Minnesota,2br,02,2014,940.0
Minnesota,2br,02,2015,965.0
Minnesota,2br,02,2016,995.0
Minnesota,2br,02,2017,1032.0
Minnesota,2br,03,2014,942.0
Minnesota,2br,03,2015,970.0
Minnesota,2br,03,2016,1000.0
Minnesota,2br,03,2017,1039.0
Minnesota,2br,04,2014,945.0
Minnesota,2br,04,2015,976.0
Minnesota,2br,04,2016,1007.0
Minnesota,2br,04,2017,1046.0
Minnesota,2br,05,2014,948.0
Minnesota,2br,05,2015,980.0
Minnesota,2br,05,2016,1013.0
Minnesota,2br,05,2017,1050.0
Minnesota,2br,06,2014,951.0
Minnesota,2br,06,2015,981.0
Minnesota,2br,06,2016,1017.0
Minnesota,2br,06,2017,1052.0
Minnesota,2br,07,2014,955.0
Minnesota,2br,07,2015,985.0
Minnesota,2br,07,2016,1021.0
Minnesota,2br,07,2017,1057.0
Minnesota,2br,08,2014,958.0
Minnesota,2br,08,2015,988.0
Minnesota,2br,08,2016,1022.0
Minnesota,2br,08,2017,1060.0
Minnesota,2br,09,2014,959.0
Minnesota,2br,09,2015,991.0
Minnesota,2br,09,2016,1023.0
Minnesota,2br,09,2017,1060.0
Minnesota,2br,10,2014,960.0
Minnesota,2br,10,2015,991.0
Minnesota,2br,10,2016,1023.0
Minnesota,2br,10,2017,1058.0
Minnesota,2br,11,2014,962.0
Minnesota,2br,11,2015,991.0
Minnesota,2br,11,2016,1024.0
Minnesota,2br,11,2017,1056.0
Minnesota,2br,12,2014,963.0
Minnesota,2br,12,2015,990.0
Minnesota,2br,12,2016,1025.0
Minnesota,2br,12,2017,1057.0
Minnesota,3br,01,2014,1302.0
Minnesota,3br,01,2015,1337.0
Minnesota,3br,01,2016,1376.0
Minnesota,3br,01,2017,1425.0
Minnesota,3br,02,2014,1305.0
Minnesota,3br,02,2015,1340.0
Minnesota,3br,02,2016,1381.0
Minnesota,3br,02,2017,1432.0
Minnesota,3br,03,2014,1308.0
Minnesota,3br,03,2015,1347.0
Minnesota,3br,03,2016,1389.0
Minnesota,3br,03,2017,1442.0
Minnesota,3br,04,2014,1312.0
Minnesota,3br,04,2015,1355.0
Minnesota,3br,04,2016,1398.0
Minnesota,3br,04,2017,1452.0
Minnesota,3br,05,2014,1316.0
Minnesota,3br,05,2015,1360.0
Minnesota,3br,05,2016,1406.0
Minnesota,3br,05,2017,1457.0
Minnesota,3br,06,2014,1321.0
Minnesota,3br,06,2015,1362.0
Minnesota,3br,06,2016,1413.0
Minnesota,3br,06,2017,1461.0
Minnesota,3br,07,2014,1326.0
Minnesota,3br,07,2015,1367.0
Minnesota,3br,07,2016,1418.0
Minnesota,3br,07,2017,1467.0
Minnesota,3br,08,2014,1330.0
Minnesota,3br,08,2015,1372.0
Minnesota,3br,08,2016,1419.0
Minnesota,3br,08,2017,1471.0
Minnesota,3br,09,2014,1331.0
Minnesota,3br,09,2015,1375.0
Minnesota,3br,09,2016,1420.0
Minnesota,3br,09,2017,1472.0
Minnesota,3br,10,2014,1333.0
Minnesota,3br,10,2015,1376.0
Minnesota,3br,10,2016,1420.0
Minnesota,3br,10,2017,1469.0
Minnesota,3br,11,2014,1335.0
Minnesota,3br,11,2015,1375.0
Minnesota,3br,11,2016,1421.0
Minnesota,3br,11,2017,1466.0
Minnesota,3br,12,2014,1337.0
Minnesota,3br,12,2015,1374.0
Minnesota,3br,12,2016,1423.0
Minnesota,3br,12,2017,1468.0
Minnesota,4br,01,2014,1524.0
Minnesota,4br,01,2015,1565.0
Minnesota,4br,01,2016,1610.0
Minnesota,4br,01,2017,1667.0
Minnesota,4br,02,2014,1527.0
Minnesota,4br,02,2015,1568.0
Minnesota,4br,02,2016,1616.0
Minnesota,4br,02,2017,1676.0
Minnesota,4br,03,2014,1530.0
Minnesota,4br,03,2015,1576.0
Minnesota,4br,03,2016,1625.0
Minnesota,4br,03,2017,1687.0
Minnesota,4br,04,2014,1535.0
Minnesota,4br,04,2015,1585.0
Minnesota,4br,04,2016,1636.0
Minnesota,4br,04,2017,1699.0
Minnesota,4br,05,2014,1540.0
Minnesota,4br,05,2015,1592.0
Minnesota,4br,05,2016,1646.0
Minnesota,4br,05,2017,1705.0
Minnesota,4br,06,2014,1546.0
Minnesota,4br,06,2015,1594.0
Minnesota,4br,06,2016,1653.0
Minnesota,4br,06,2017,1710.0
Minnesota,4br,07,2014,1552.0
Minnesota,4br,07,2015,1600.0
Minnesota,4br,07,2016,1660.0
Minnesota,4br,07,2017,1717.0
Minnesota,4br,08,2014,1556.0
Minnesota,4br,08,2015,1605.0
Minnesota,4br,08,2016,1661.0
Minnesota,4br,08,2017,1722.0
Minnesota,4br,09,2014,1558.0
Minnesota,4br,09,2015,1609.0
Minnesota,4br,09,2016,1662.0
Minnesota,4br,09,2017,1723.0
Minnesota,4br,10,2014,1560.0
Minnesota,4br,10,2015,1610.0
Minnesota,4br,10,2016,1662.0
Minnesota,4br,10,2017,1719.0
Minnesota,4br,11,2014,1562.0
Minnesota,4br,11,2015,1609.0
Minnesota,4br,11,2016,1663.0
Minnesota,4br,11,2017,1716.0
Minnesota,4br,12,2014,1564.0
Minnesota,4br,12,2015,1608.0
Minnesota,4br,12,2016,1665.0
Minnesota,4br,12,2017,1717.0
Mississippi,Studio,01,2014,544.0
Mississippi,Studio,01,2015,552.0
Mississippi,Studio,01,2016,559.0
Mississippi,Studio,01,2017,563.0
Mississippi,Studio,02,2014,545.0
Mississippi,Studio,02,2015,553.0
Mississippi,Studio,02,2016,560.0
Mississippi,Studio,02,2017,564.0
Mississippi,Studio,03,2014,545.0
Mississippi,Studio,03,2015,553.0
Mississippi,Studio,03,2016,561.0
Mississippi,Studio,03,2017,567.0
Mississippi,Studio,04,2014,546.0
Mississippi,Studio,04,2015,555.0
Mississippi,Studio,04,2016,563.0
Mississippi,Studio,04,2017,569.0
Mississippi,Studio,05,2014,548.0
Mississippi,Studio,05,2015,555.0
Mississippi,Studio,05,2016,565.0
Mississippi,Studio,05,2017,571.0
Mississippi,Studio,06,2014,549.0
Mississippi,Studio,06,2015,556.0
Mississippi,Studio,06,2016,566.0
Mississippi,Studio,06,2017,573.0
Mississippi,Studio,07,2014,550.0
Mississippi,Studio,07,2015,557.0
Mississippi,Studio,07,2016,566.0
Mississippi,Studio,07,2017,573.0
Mississippi,Studio,08,2014,550.0
Mississippi,Studio,08,2015,558.0
Mississippi,Studio,08,2016,565.0
Mississippi,Studio,08,2017,571.0
Mississippi,Studio,09,2014,550.0
Mississippi,Studio,09,2015,559.0
Mississippi,Studio,09,2016,563.0
Mississippi,Studio,09,2017,571.0
Mississippi,Studio,10,2014,551.0
Mississippi,Studio,10,2015,560.0
Mississippi,Studio,10,2016,563.0
Mississippi,Studio,10,2017,574.0
Mississippi,Studio,11,2014,551.0
Mississippi,Studio,11,2015,561.0
Mississippi,Studio,11,2016,563.0
Mississippi,Studio,11,2017,577.0
Mississippi,Studio,12,2014,552.0
Mississippi,Studio,12,2015,561.0
Mississippi,Studio,12,2016,563.0
Mississippi,Studio,12,2017,577.0
Mississippi,1br,01,2014,618.0
Mississippi,1br,01,2015,627.0
Mississippi,1br,01,2016,635.0
Mississippi,1br,01,2017,640.0
Mississippi,1br,02,2014,619.0
Mississippi,1br,02,2015,628.0
Mississippi,1br,02,2016,636.0
Mississippi,1br,02,2017,641.0
Mississippi,1br,03,2014,619.0
Mississippi,1br,03,2015,628.0
Mississippi,1br,03,2016,637.0
Mississippi,1br,03,2017,644.0
Mississippi,1br,04,2014,620.0
Mississippi,1br,04,2015,630.0
Mississippi,1br,04,2016,640.0
Mississippi,1br,04,2017,646.0
Mississippi,1br,05,2014,622.0
Mississippi,1br,05,2015,631.0
Mississippi,1br,05,2016,642.0
Mississippi,1br,05,2017,649.0
Mississippi,1br,06,2014,624.0
Mississippi,1br,06,2015,632.0
Mississippi,1br,06,2016,643.0
Mississippi,1br,06,2017,651.0
Mississippi,1br,07,2014,625.0
Mississippi,1br,07,2015,632.0
Mississippi,1br,07,2016,643.0
Mississippi,1br,07,2017,651.0
Mississippi,1br,08,2014,625.0
Mississippi,1br,08,2015,633.0
Mississippi,1br,08,2016,642.0
Mississippi,1br,08,2017,649.0
Mississippi,1br,09,2014,625.0
Mississippi,1br,09,2015,635.0
Mississippi,1br,09,2016,640.0
Mississippi,1br,09,2017,649.0
Mississippi,1br,10,2014,626.0
Mississippi,1br,10,2015,636.0
Mississippi,1br,10,2016,639.0
Mississippi,1br,10,2017,652.0
Mississippi,1br,11,2014,626.0
Mississippi,1br,11,2015,637.0
Mississippi,1br,11,2016,639.0
Mississippi,1br,11,2017,655.0
Mississippi,1br,12,2014,627.0
Mississippi,1br,12,2015,637.0
Mississippi,1br,12,2016,640.0
Mississippi,1br,12,2017,656.0
Mississippi,2br,01,2014,754.0
Mississippi,2br,01,2015,764.0
Mississippi,2br,01,2016,774.0
Mississippi,2br,01,2017,779.0
Mississippi,2br,02,2014,754.0
Mississippi,2br,02,2015,765.0
Mississippi,2br,02,2016,775.0
Mississippi,2br,02,2017,781.0
Mississippi,2br,03,2014,755.0
Mississippi,2br,03,2015,766.0
Mississippi,2br,03,2016,776.0
Mississippi,2br,03,2017,785.0
Mississippi,2br,04,2014,756.0
Mississippi,2br,04,2015,768.0
Mississippi,2br,04,2016,780.0
Mississippi,2br,04,2017,788.0
Mississippi,2br,05,2014,758.0
Mississippi,2br,05,2015,769.0
Mississippi,2br,05,2016,783.0
Mississippi,2br,05,2017,791.0
Mississippi,2br,06,2014,760.0
Mississippi,2br,06,2015,770.0
Mississippi,2br,06,2016,783.0
Mississippi,2br,06,2017,793.0
Mississippi,2br,07,2014,761.0
Mississippi,2br,07,2015,771.0
Mississippi,2br,07,2016,784.0
Mississippi,2br,07,2017,794.0
Mississippi,2br,08,2014,762.0
Mississippi,2br,08,2015,772.0
Mississippi,2br,08,2016,782.0
Mississippi,2br,08,2017,791.0
Mississippi,2br,09,2014,762.0
Mississippi,2br,09,2015,774.0
Mississippi,2br,09,2016,780.0
Mississippi,2br,09,2017,791.0
Mississippi,2br,10,2014,763.0
Mississippi,2br,10,2015,775.0
Mississippi,2br,10,2016,779.0
Mississippi,2br,10,2017,795.0
Mississippi,2br,11,2014,763.0
Mississippi,2br,11,2015,777.0
Mississippi,2br,11,2016,779.0
Mississippi,2br,11,2017,799.0
Mississippi,2br,12,2014,764.0
Mississippi,2br,12,2015,777.0
Mississippi,2br,12,2016,780.0
Mississippi,2br,12,2017,799.0
Mississippi,3br,01,2014,995.0
Mississippi,3br,01,2015,1009.0
Mississippi,3br,01,2016,1022.0
Mississippi,3br,01,2017,1029.0
Mississippi,3br,02,2014,996.0
Mississippi,3br,02,2015,1011.0
Mississippi,3br,02,2016,1023.0
Mississippi,3br,02,2017,1032.0
Mississippi,3br,03,2014,996.0
Mississippi,3br,03,2015,1011.0
Mississippi,3br,03,2016,1025.0
Mississippi,3br,03,2017,1036.0
Mississippi,3br,04,2014,998.0
Mississippi,3br,04,2015,1014.0
Mississippi,3br,04,2016,1030.0
Mississippi,3br,04,2017,1040.0
Mississippi,3br,05,2014,1001.0
Mississippi,3br,05,2015,1015.0
Mississippi,3br,05,2016,1034.0
Mississippi,3br,05,2017,1044.0
Mississippi,3br,06,2014,1003.0
Mississippi,3br,06,2015,1017.0
Mississippi,3br,06,2016,1034.0
Mississippi,3br,06,2017,1047.0
Mississippi,3br,07,2014,1005.0
Mississippi,3br,07,2015,1017.0
Mississippi,3br,07,2016,1035.0
Mississippi,3br,07,2017,1048.0
Mississippi,3br,08,2014,1006.0
Mississippi,3br,08,2015,1019.0
Mississippi,3br,08,2016,1032.0
Mississippi,3br,08,2017,1044.0
Mississippi,3br,09,2014,1006.0
Mississippi,3br,09,2015,1021.0
Mississippi,3br,09,2016,1029.0
Mississippi,3br,09,2017,1045.0
Mississippi,3br,10,2014,1007.0
Mississippi,3br,10,2015,1024.0
Mississippi,3br,10,2016,1028.0
Mississippi,3br,10,2017,1049.0
Mississippi,3br,11,2014,1008.0
Mississippi,3br,11,2015,1025.0
Mississippi,3br,11,2016,1029.0
Mississippi,3br,11,2017,1054.0
Mississippi,3br,12,2014,1009.0
Mississippi,3br,12,2015,1026.0
Mississippi,3br,12,2016,1029.0
Mississippi,3br,12,2017,1056.0
Mississippi,4br,01,2014,1126.0
Mississippi,4br,01,2015,1141.0
Mississippi,4br,01,2016,1156.0
Mississippi,4br,01,2017,1164.0
Mississippi,4br,02,2014,1126.0
Mississippi,4br,02,2015,1143.0
Mississippi,4br,02,2016,1157.0
Mississippi,4br,02,2017,1167.0
Mississippi,4br,03,2014,1127.0
Mississippi,4br,03,2015,1143.0
Mississippi,4br,03,2016,1159.0
Mississippi,4br,03,2017,1172.0
Mississippi,4br,04,2014,1129.0
Mississippi,4br,04,2015,1147.0
Mississippi,4br,04,2016,1165.0
Mississippi,4br,04,2017,1176.0
Mississippi,4br,05,2014,1132.0
Mississippi,4br,05,2015,1148.0
Mississippi,4br,05,2016,1169.0
Mississippi,4br,05,2017,1181.0
Mississippi,4br,06,2014,1135.0
Mississippi,4br,06,2015,1150.0
Mississippi,4br,06,2016,1170.0
Mississippi,4br,06,2017,1184.0
Mississippi,4br,07,2014,1137.0
Mississippi,4br,07,2015,1151.0
Mississippi,4br,07,2016,1171.0
Mississippi,4br,07,2017,1185.0
Mississippi,4br,08,2014,1138.0
Mississippi,4br,08,2015,1153.0
Mississippi,4br,08,2016,1168.0
Mississippi,4br,08,2017,1180.0
Mississippi,4br,09,2014,1138.0
Mississippi,4br,09,2015,1155.0
Mississippi,4br,09,2016,1164.0
Mississippi,4br,09,2017,1181.0
Mississippi,4br,10,2014,1139.0
Mississippi,4br,10,2015,1158.0
Mississippi,4br,10,2016,1163.0
Mississippi,4br,10,2017,1186.0
Mississippi,4br,11,2014,1140.0
Mississippi,4br,11,2015,1160.0
Mississippi,4br,11,2016,1163.0
Mississippi,4br,11,2017,1192.0
Mississippi,4br,12,2014,1141.0
Mississippi,4br,12,2015,1160.0
Mississippi,4br,12,2016,1164.0
Mississippi,4br,12,2017,1194.0
Missouri,Studio,01,2014,534.0
Missouri,Studio,01,2015,545.0
Missouri,Studio,01,2016,557.0
Missouri,Studio,01,2017,570.0
Missouri,Studio,02,2014,535.0
Missouri,Studio,02,2015,546.0
Missouri,Studio,02,2016,559.0
Missouri,Studio,02,2017,568.0
Missouri,Studio,03,2014,536.0
Missouri,Studio,03,2015,546.0
Missouri,Studio,03,2016,561.0
Missouri,Studio,03,2017,568.0
Missouri,Studio,04,2014,538.0
Missouri,Studio,04,2015,548.0
Missouri,Studio,04,2016,561.0
Missouri,Studio,04,2017,570.0
Missouri,Studio,05,2014,539.0
Missouri,Studio,05,2015,550.0
Missouri,Studio,05,2016,561.0
Missouri,Studio,05,2017,572.0
Missouri,Studio,06,2014,541.0
Missouri,Studio,06,2015,552.0
Missouri,Studio,06,2016,561.0
Missouri,Studio,06,2017,574.0
Missouri,Studio,07,2014,543.0
Missouri,Studio,07,2015,554.0
Missouri,Studio,07,2016,563.0
Missouri,Studio,07,2017,575.0
Missouri,Studio,08,2014,544.0
Missouri,Studio,08,2015,554.0
Missouri,Studio,08,2016,564.0
Missouri,Studio,08,2017,574.0
Missouri,Studio,09,2014,544.0
Missouri,Studio,09,2015,554.0
Missouri,Studio,09,2016,567.0
Missouri,Studio,09,2017,573.0
Missouri,Studio,10,2014,544.0
Missouri,Studio,10,2015,555.0
Missouri,Studio,10,2016,570.0
Missouri,Studio,10,2017,573.0
Missouri,Studio,11,2014,544.0
Missouri,Studio,11,2015,556.0
Missouri,Studio,11,2016,573.0
Missouri,Studio,11,2017,574.0
Missouri,Studio,12,2014,545.0
Missouri,Studio,12,2015,557.0
Missouri,Studio,12,2016,572.0
Missouri,Studio,12,2017,573.0
Missouri,1br,01,2014,615.0
Missouri,1br,01,2015,628.0
Missouri,1br,01,2016,642.0
Missouri,1br,01,2017,657.0
Missouri,1br,02,2014,616.0
Missouri,1br,02,2015,629.0
Missouri,1br,02,2016,644.0
Missouri,1br,02,2017,655.0
Missouri,1br,03,2014,618.0
Missouri,1br,03,2015,630.0
Missouri,1br,03,2016,647.0
Missouri,1br,03,2017,655.0
Missouri,1br,04,2014,620.0
Missouri,1br,04,2015,631.0
Missouri,1br,04,2016,647.0
Missouri,1br,04,2017,657.0
Missouri,1br,05,2014,622.0
Missouri,1br,05,2015,634.0
Missouri,1br,05,2016,647.0
Missouri,1br,05,2017,660.0
Missouri,1br,06,2014,623.0
Missouri,1br,06,2015,636.0
Missouri,1br,06,2016,647.0
Missouri,1br,06,2017,662.0
Missouri,1br,07,2014,626.0
Missouri,1br,07,2015,638.0
Missouri,1br,07,2016,649.0
Missouri,1br,07,2017,662.0
Missouri,1br,08,2014,627.0
Missouri,1br,08,2015,639.0
Missouri,1br,08,2016,650.0
Missouri,1br,08,2017,662.0
Missouri,1br,09,2014,627.0
Missouri,1br,09,2015,639.0
Missouri,1br,09,2016,653.0
Missouri,1br,09,2017,661.0
Missouri,1br,10,2014,627.0
Missouri,1br,10,2015,640.0
Missouri,1br,10,2016,657.0
Missouri,1br,10,2017,661.0
Missouri,1br,11,2014,628.0
Missouri,1br,11,2015,641.0
Missouri,1br,11,2016,661.0
Missouri,1br,11,2017,661.0
Missouri,1br,12,2014,628.0
Missouri,1br,12,2015,642.0
Missouri,1br,12,2016,660.0
Missouri,1br,12,2017,661.0
Missouri,2br,01,2014,787.0
Missouri,2br,01,2015,804.0
Missouri,2br,01,2016,822.0
Missouri,2br,01,2017,841.0
Missouri,2br,02,2014,788.0
Missouri,2br,02,2015,805.0
Missouri,2br,02,2016,824.0
Missouri,2br,02,2017,837.0
Missouri,2br,03,2014,790.0
Missouri,2br,03,2015,805.0
Missouri,2br,03,2016,827.0
Missouri,2br,03,2017,838.0
Missouri,2br,04,2014,793.0
Missouri,2br,04,2015,808.0
Missouri,2br,04,2016,827.0
Missouri,2br,04,2017,841.0
Missouri,2br,05,2014,795.0
Missouri,2br,05,2015,811.0
Missouri,2br,05,2016,828.0
Missouri,2br,05,2017,844.0
Missouri,2br,06,2014,797.0
Missouri,2br,06,2015,813.0
Missouri,2br,06,2016,828.0
Missouri,2br,06,2017,847.0
Missouri,2br,07,2014,800.0
Missouri,2br,07,2015,816.0
Missouri,2br,07,2016,830.0
Missouri,2br,07,2017,847.0
Missouri,2br,08,2014,802.0
Missouri,2br,08,2015,817.0
Missouri,2br,08,2016,831.0
Missouri,2br,08,2017,847.0
Missouri,2br,09,2014,802.0
Missouri,2br,09,2015,818.0
Missouri,2br,09,2016,836.0
Missouri,2br,09,2017,846.0
Missouri,2br,10,2014,802.0
Missouri,2br,10,2015,818.0
Missouri,2br,10,2016,841.0
Missouri,2br,10,2017,845.0
Missouri,2br,11,2014,803.0
Missouri,2br,11,2015,820.0
Missouri,2br,11,2016,846.0
Missouri,2br,11,2017,846.0
Missouri,2br,12,2014,804.0
Missouri,2br,12,2015,821.0
Missouri,2br,12,2016,844.0
Missouri,2br,12,2017,846.0
Missouri,3br,01,2014,1063.0
Missouri,3br,01,2015,1086.0
Missouri,3br,01,2016,1110.0
Missouri,3br,01,2017,1136.0
Missouri,3br,02,2014,1065.0
Missouri,3br,02,2015,1087.0
Missouri,3br,02,2016,1113.0
Missouri,3br,02,2017,1131.0
Missouri,3br,03,2014,1067.0
Missouri,3br,03,2015,1088.0
Missouri,3br,03,2016,1117.0
Missouri,3br,03,2017,1132.0
Missouri,3br,04,2014,1071.0
Missouri,3br,04,2015,1091.0
Missouri,3br,04,2016,1118.0
Missouri,3br,04,2017,1136.0
Missouri,3br,05,2014,1074.0
Missouri,3br,05,2015,1096.0
Missouri,3br,05,2016,1118.0
Missouri,3br,05,2017,1140.0
Missouri,3br,06,2014,1077.0
Missouri,3br,06,2015,1099.0
Missouri,3br,06,2016,1118.0
Missouri,3br,06,2017,1143.0
Missouri,3br,07,2014,1081.0
Missouri,3br,07,2015,1103.0
Missouri,3br,07,2016,1121.0
Missouri,3br,07,2017,1144.0
Missouri,3br,08,2014,1083.0
Missouri,3br,08,2015,1103.0
Missouri,3br,08,2016,1123.0
Missouri,3br,08,2017,1144.0
Missouri,3br,09,2014,1084.0
Missouri,3br,09,2015,1104.0
Missouri,3br,09,2016,1129.0
Missouri,3br,09,2017,1142.0
Missouri,3br,10,2014,1084.0
Missouri,3br,10,2015,1105.0
Missouri,3br,10,2016,1136.0
Missouri,3br,10,2017,1142.0
Missouri,3br,11,2014,1084.0
Missouri,3br,11,2015,1108.0
Missouri,3br,11,2016,1142.0
Missouri,3br,11,2017,1142.0
Missouri,3br,12,2014,1085.0
Missouri,3br,12,2015,1109.0
Missouri,3br,12,2016,1140.0
Missouri,3br,12,2017,1142.0
Missouri,4br,01,2014,1219.0
Missouri,4br,01,2015,1246.0
Missouri,4br,01,2016,1273.0
Missouri,4br,01,2017,1303.0
Missouri,4br,02,2014,1221.0
Missouri,4br,02,2015,1247.0
Missouri,4br,02,2016,1276.0
Missouri,4br,02,2017,1298.0
Missouri,4br,03,2014,1224.0
Missouri,4br,03,2015,1248.0
Missouri,4br,03,2016,1282.0
Missouri,4br,03,2017,1299.0
Missouri,4br,04,2014,1228.0
Missouri,4br,04,2015,1252.0
Missouri,4br,04,2016,1282.0
Missouri,4br,04,2017,1303.0
Missouri,4br,05,2014,1232.0
Missouri,4br,05,2015,1257.0
Missouri,4br,05,2016,1283.0
Missouri,4br,05,2017,1307.0
Missouri,4br,06,2014,1235.0
Missouri,4br,06,2015,1260.0
Missouri,4br,06,2016,1283.0
Missouri,4br,06,2017,1312.0
Missouri,4br,07,2014,1240.0
Missouri,4br,07,2015,1265.0
Missouri,4br,07,2016,1286.0
Missouri,4br,07,2017,1313.0
Missouri,4br,08,2014,1243.0
Missouri,4br,08,2015,1266.0
Missouri,4br,08,2016,1288.0
Missouri,4br,08,2017,1312.0
Missouri,4br,09,2014,1243.0
Missouri,4br,09,2015,1267.0
Missouri,4br,09,2016,1295.0
Missouri,4br,09,2017,1310.0
Missouri,4br,10,2014,1243.0
