state,year,program,amount
NE,2006,HOME,8472012.0
NE,2007,CDBG,19596387.0
NE,2007,CoC,3834015.0
NE,2007,Emergency Shelter Grants Program,843653.0
NE,2007,HOME,8486472.0
NE,2007,HOPWA,1414728.0
NE,2008,CDBG,18953817.0
NE,2008,CoC,5170017.0
NE,2008,Emergency Shelter Grants Program,844472.0
NE,2008,HOME,8237607.0
NE,2008,HOPWA,306000.0
NE,2009,CDBG,19210478.0
NE,2009,CoC,5020968.0
NE,2009,Emergency Shelter Grants Program,843888.0
NE,2009,HOME,9321087.0
NE,2009,HOPWA,317829.0
NE,2009,NSP,19600000.0
NE,2010,CDBG,20683366.0
NE,2010,CoC,5206638.0
NE,2010,Emergency Shelter Grants Program,842670.0
NE,2010,HOME,9327964.0
NE,2010,HOPWA,344586.0
NE,2011,CDBG,17196655.0
NE,2011,CoC,5873423.0
NE,2011,ESG,471367.0
NE,2011,Emergency Shelter Grants Program,837986.0
NE,2011,HOME,8179238.0
NE,2011,HOPWA,348643.0
NE,2011,NSP,6183085.0
NE,2012,CDBG,16398847.0
NE,2012,CoC,7505997.0
NE,2012,ESG,1489185.0
NE,2012,HOME,5583112.0
NE,2012,HOPWA,358165.0
NE,2013,CDBG,16935009.0
NE,2013,CoC,7517218.0
NE,2013,ESG,1196374.0
NE,2013,HOME,5431972.0
NE,2013,HOPWA,339000.0
NE,2014,CDBG,16713442.0
NE,2014,CoC,7652645.0
NE,2014,ESG,1375779.0
NE,2014,HOME,5508835.0
NE,2014,HOPWA,357010.0
NE,2015,CDBG,15655530.0
NE,2015,CoC,8478519.0
NE,2015,ESG,1489779.0
NE,2015,HOME,5219719.0
NE,2015,HOPWA,362364.0
NE,2016,CDBG,16524837.0
NE,2016,CoC,8519702.0
NE,2016,ESG,1473274.0
NE,2016,HOME,5453697.0
NE,2016,HOPWA,370412.0
NE,2016,HTF,3000000.0
NE,2017,CDBG,16472683.0
NE,2017,CoC,9050905.0
NE,2017,ESG,1476249.0
NE,2017,HOME,5482879.0
NE,2017,HOPWA,422073.0
NE,2017,HTF,3000000.0
NE,2018,CDBG,18127462.0
NE,2018,ESG,1482702.0
NE,2018,HOME,7487207.0
NE,2018,HOPWA,478117.0
NE,2018,HTF,3000000.0
NH,2003,CDBG,15305000.0
NH,2003,Emergency Shelter Grants Program,517000.0
NH,2003,HOME,6691314.0
NH,2003,HOPWA,607545.0
NH,2004,CDBG,15467320.0
NH,2004,Emergency Shelter Grants Program,559742.0
NH,2004,HOME,6740835.0
NH,2004,HOPWA,525457.0
NH,2005,CDBG,14705824.0
NH,2005,CoC,4672768.0
NH,2005,Emergency Shelter Grants Program,565640.0
NH,2005,HOME,6458077.0
NH,2005,HOPWA,2184352.0
NH,2006,CDBG,13277756.0
NH,2006,CoC,4606122.0
NH,2006,Emergency Shelter Grants Program,565542.0
NH,2006,HOME,6085789.0
NH,2006,HOPWA,682533.0
NH,2007,CDBG,13344791.0
NH,2007,CoC,4359857.0
NH,2007,Emergency Shelter Grants Program,572501.0
NH,2007,HOME,6115691.0
NH,2008,CDBG,12951277.0
NH,2008,CoC,5146084.0
NH,2008,Emergency Shelter Grants Program,575078.0
NH,2008,HOME,5979379.0
NH,2008,HOPWA,1467357.0
NH,2009,CDBG,13166439.0
NH,2009,CoC,5546933.0
NH,2009,Emergency Shelter Grants Program,576633.0
NH,2009,HOME,6685236.0
NH,2009,HOPWA,2146221.0
NH,2009,NSP,19600000.0
NH,2010,CDBG,14303671.0
NH,2010,CoC,5885316.0
NH,2010,Emergency Shelter Grants Program,577722.0
NH,2010,HOME,6675211.0
NH,2011,CDBG,11979325.0
NH,2011,CoC,6055770.0
NH,2011,ESG,325980.0
NH,2011,Emergency Shelter Grants Program,579520.0
NH,2011,HOME,5872276.0
NH,2011,HOPWA,1467357.0
NH,2011,NSP,5000000.0
NH,2012,CDBG,10831576.0
NH,2012,CoC,6201092.0
NH,2012,ESG,1037379.0
NH,2012,HOME,3782193.0
NH,2012,HOPWA,2164770.0
NH,2013,CDBG,11460295.0
NH,2013,CoC,6340061.0
NH,2013,ESG,790218.0
NH,2013,HOME,3769179.0
NH,2014,CDBG,11325505.0
NH,2014,CoC,6622195.0
NH,2014,ESG,931020.0
NH,2014,HOME,3838188.0
NH,2014,HOPWA,2975423.0
NH,2015,CDBG,11270561.0
NH,2015,CoC,6904996.0
NH,2015,ESG,1009517.0
NH,2015,HOME,3737461.0
NH,2015,HOPWA,734770.0
NH,2016,CDBG,11392754.0
NH,2016,CoC,7142578.0
NH,2016,ESG,1014432.0
NH,2016,HOME,3789439.0
NH,2016,HTF,3000000.0
NH,2017,CDBG,11345070.0
NH,2017,CoC,7253904.0
NH,2017,ESG,1016342.0
NH,2017,HOME,3767401.0
NH,2017,HTF,3000000.0
NH,2018,CDBG,12467303.0
NH,2018,ESG,1020856.0
NH,2018,HOME,4952905.0
NH,2018,HTF,3000000.0
NJ,2003,CDBG,120723000.0
NJ,2003,Emergency Shelter Grants Program,4169000.0
NJ,2003,HOME,51092470.0
NJ,2003,HOPWA,13244000.0
NJ,2004,CDBG,119121026.0
NJ,2004,Emergency Shelter Grants Program,4415872.0
NJ,2004,HOME,50808405.0
NJ,2004,HOPWA,8407000.0
NJ,2005,CDBG,112987312.0
NJ,2005,CoC,31080076.0
NJ,2005,Emergency Shelter Grants Program,4356801.0
NJ,2005,HOME,49067551.0
NJ,2005,HOPWA,11563000.0
NJ,2006,CDBG,101732431.0
NJ,2006,CoC,28511721.0
NJ,2006,Emergency Shelter Grants Program,4345821.0
NJ,2006,HOME,44581994.0
NJ,2006,HOPWA,12132000.0
NJ,2007,CDBG,102014037.0
NJ,2007,CoC,31829896.0
NJ,2007,Emergency Shelter Grants Program,4387444.0
NJ,2007,HOME,44699285.0
NJ,2007,HOPWA,12869300.0
NJ,2008,CDBG,98526306.0
NJ,2008,CoC,34172333.0
NJ,2008,Emergency Shelter Grants Program,4393824.0
NJ,2008,HOME,44226761.0
NJ,2008,HOPWA,12098823.0
NJ,2009,CDBG,100608873.0
NJ,2009,CoC,35861619.0
NJ,2009,Emergency Shelter Grants Program,4386723.0
NJ,2009,HOME,48599119.0
NJ,2009,HOPWA,11748281.0
NJ,2009,NSP,63995490.0
NJ,2010,CDBG,109303706.0
NJ,2010,CoC,38623980.0
NJ,2010,Emergency Shelter Grants Program,4410683.0
NJ,2010,HOME,48910540.0
NJ,2010,HOPWA,15658279.0
NJ,2010,NSP,46826965.0
NJ,2011,CDBG,91446370.0
NJ,2011,CoC,38559292.0
NJ,2011,ESG,2490981.0
NJ,2011,Emergency Shelter Grants Program,4428411.0
NJ,2011,HOME,43096090.0
NJ,2011,HOPWA,14335529.0
NJ,2011,NSP,11641549.0
NJ,2012,CDBG,77708633.0
NJ,2012,CoC,27757829.0
NJ,2012,ESG,7919018.0
NJ,2012,HOME,25676951.0
NJ,2012,HOPWA,15002866.0
NJ,2013,CDBG,81686316.0
NJ,2013,CoC,30936944.0
NJ,2013,ESG,5669091.0
NJ,2013,HOME,25157221.0
NJ,2013,HOPWA,15055187.0
NJ,2014,CDBG,80427605.0
NJ,2014,CoC,38088939.0
NJ,2014,ESG,6636094.0
NJ,2014,HOME,25263897.0
NJ,2014,HOPWA,12229797.0
NJ,2015,CDBG,84213408.0
NJ,2015,CoC,40749888.0
NJ,2015,ESG,7169047.0
NJ,2015,HOME,22368123.0
NJ,2015,HOPWA,11793535.0
NJ,2016,CDBG,81306178.0
NJ,2016,CoC,45574610.0
NJ,2016,ESG,7157893.0
NJ,2016,HOME,24516493.0
NJ,2016,HOPWA,11485116.0
NJ,2016,HTF,3733566.0
NJ,2017,CDBG,77952113.0
NJ,2017,CoC,45899952.0
NJ,2017,ESG,7785159.0
NJ,2017,HOME,24606663.0
NJ,2017,HOPWA,11978940.0
NJ,2017,HTF,5599220.0
NJ,2018,CDBG,86069553.0
NJ,2018,ESG,7118334.0
NJ,2018,HOME,35221622.0
NJ,2018,HOPWA,12323376.0
NJ,2018,HTF,7726903.0
NM,2003,CDBG,24363000.0
NM,2003,Emergency Shelter Grants Program,811000.0
NM,2003,HOME,11310670.0
NM,2003,HOPWA,525000.0
NM,2004,CDBG,24622583.0
NM,2004,Emergency Shelter Grants Program,891003.0
NM,2004,HOME,11424518.0
NM,2004,HOPWA,1748680.0
NM,2005,CDBG,23428366.0
NM,2005,CoC,7054414.0
NM,2005,Emergency Shelter Grants Program,900455.0
NM,2005,HOME,10955050.0
NM,2005,HOPWA,503000.0
NM,2006,CDBG,21144457.0
NM,2006,CoC,7211179.0
NM,2006,Emergency Shelter Grants Program,901028.0
NM,2006,HOME,10366463.0
NM,2006,HOPWA,514000.0
NM,2007,CDBG,21245738.0
NM,2007,CoC,7685787.0
NM,2007,Emergency Shelter Grants Program,911694.0
NM,2007,HOME,10401570.0
NM,2007,HOPWA,1828280.0
NM,2008,CDBG,20673219.0
NM,2008,CoC,8276985.0
NM,2008,Emergency Shelter Grants Program,915557.0
NM,2008,HOME,10036434.0
NM,2008,HOPWA,532000.0
NM,2009,CDBG,20999041.0
NM,2009,CoC,8357844.0
NM,2009,Emergency Shelter Grants Program,920443.0
NM,2009,HOME,11174364.0
NM,2009,HOPWA,552442.0
NM,2009,NSP,19600000.0
NM,2010,CDBG,22830540.0
NM,2010,CoC,8725563.0
NM,2010,Emergency Shelter Grants Program,921781.0
NM,2010,HOME,11169497.0
NM,2010,HOPWA,593314.0
NM,2011,CDBG,19146748.0
NM,2011,CoC,8715950.0
NM,2011,ESG,520311.0
NM,2011,Emergency Shelter Grants Program,924997.0
NM,2011,HOME,9809565.0
NM,2011,HOPWA,604880.0
NM,2011,NSP,5000000.0
NM,2012,CDBG,14165369.0
NM,2012,CoC,8933086.0
NM,2012,ESG,1658058.0
NM,2012,HOME,5682237.0
NM,2012,HOPWA,608287.0
NM,2013,CDBG,14968528.0
NM,2013,CoC,8762360.0
NM,2013,ESG,1033430.0
NM,2013,HOME,5407910.0
NM,2013,HOPWA,1918053.0
NM,2014,CDBG,15019689.0
NM,2014,CoC,9324895.0
NM,2014,ESG,1216024.0
NM,2014,HOME,5699976.0
NM,2014,HOPWA,623968.0
NM,2015,CDBG,16138615.0
NM,2015,CoC,10292957.0
NM,2015,ESG,1338804.0
NM,2015,HOME,5090088.0
NM,2015,HOPWA,615154.0
NM,2016,CDBG,16494345.0
NM,2016,CoC,10758013.0
NM,2016,ESG,1452615.0
NM,2016,HOME,5364136.0
NM,2016,HOPWA,626159.0
NM,2016,HTF,3000000.0
NM,2017,CDBG,16454279.0
NM,2017,CoC,10728359.0
NM,2017,ESG,1472891.0
NM,2017,HOME,5387197.0
NM,2017,HOPWA,713488.0
NM,2017,HTF,3000000.0
NM,2018,CDBG,18016416.0
NM,2018,ESG,1479745.0
NM,2018,HOME,7828983.0
NM,2018,HOPWA,808226.0
NM,2018,HTF,3000000.0
NV,2003,CDBG,23559000.0
NV,2003,Emergency Shelter Grants Program,586000.0
NV,2003,HOME,12354067.0
NV,2003,HOPWA,1167000.0
NV,2004,CDBG,23517684.0
NV,2004,Emergency Shelter Grants Program,861740.0
NV,2004,HOME,12344944.0
NV,2004,HOPWA,1154000.0
NV,2005,CDBG,22415087.0
NV,2005,CoC,7347976.0
NV,2005,Emergency Shelter Grants Program,860142.0
NV,2005,HOME,11887319.0
NV,2005,HOPWA,1105000.0
NV,2006,CDBG,20331565.0
NV,2006,CoC,6608886.0
NV,2006,Emergency Shelter Grants Program,862155.0
NV,2006,HOME,11365587.0
NV,2006,HOPWA,1101000.0
NV,2007,CDBG,20435607.0
NV,2007,CoC,8500441.0
NV,2007,Emergency Shelter Grants Program,876833.0
NV,2007,HOME,11317244.0
NV,2007,HOPWA,1116000.0
NV,2008,CDBG,19863668.0
NV,2008,CoC,7610026.0
NV,2008,Emergency Shelter Grants Program,880528.0
NV,2008,HOME,11012290.0
NV,2008,HOPWA,1180000.0
NV,2009,CDBG,20224381.0
NV,2009,CoC,8162626.0
NV,2009,Emergency Shelter Grants Program,884398.0
NV,2009,HOME,11967384.0
NV,2009,HOPWA,1238833.0
NV,2009,NSP,71934352.0
NV,2010,CDBG,21933014.0
NV,2010,CoC,8752338.0
NV,2010,Emergency Shelter Grants Program,888264.0
NV,2010,HOME,11926134.0
NV,2010,HOPWA,1353491.0
NV,2010,NSP,20995000.0
NV,2011,CDBG,18357637.0
NV,2011,CoC,9028649.0
NV,2011,ESG,499844.0
NV,2011,Emergency Shelter Grants Program,888612.0
NV,2011,HOME,10909082.0
NV,2011,HOPWA,1361282.0
NV,2011,NSP,43314670.0
NV,2012,CDBG,17633337.0
NV,2012,CoC,8973924.0
NV,2012,ESG,1589723.0
NV,2012,HOME,8515508.0
NV,2012,HOPWA,1377451.0
NV,2013,CDBG,18938400.0
NV,2013,CoC,11937338.0
NV,2013,ESG,1286412.0
NV,2013,HOME,8541897.0
NV,2013,HOPWA,1312987.0
NV,2014,CDBG,19181858.0
NV,2014,CoC,14798196.0
NV,2014,ESG,1538531.0
NV,2014,HOME,8904191.0
NV,2014,HOPWA,1383297.0
NV,2015,CDBG,19899252.0
NV,2015,CoC,15554510.0
NV,2015,ESG,1709806.0
NV,2015,HOME,8533624.0
NV,2015,HOPWA,1395220.0
NV,2016,CDBG,19987856.0
NV,2016,CoC,15762359.0
NV,2016,ESG,1791286.0
NV,2016,HOME,8931309.0
NV,2016,HOPWA,1428075.0
NV,2016,HTF,3000000.0
NV,2017,CDBG,20522369.0
NV,2017,CoC,15862842.0
NV,2017,ESG,1796655.0
NV,2017,HOME,8881683.0
NV,2017,HOPWA,1627247.0
NV,2017,HTF,3000000.0
NV,2018,CDBG,22469580.0
NV,2018,ESG,1819444.0
NV,2018,HOME,11255802.0
NV,2018,HOPWA,1843317.0
NV,2018,HTF,3000000.0
NY,2003,CDBG,419458370.0
NY,2003,Emergency Shelter Grants Program,14252000.0
NY,2003,HOME,210325718.0
NY,2003,HOPWA,67209788.0
NY,2004,CDBG,415371344.0
NY,2004,Emergency Shelter Grants Program,15342845.0
NY,2004,HOME,210616466.0
NY,2004,HOPWA,66715154.0
NY,2005,CDBG,393122013.0
NY,2005,CoC,127500090.0
NY,2005,Emergency Shelter Grants Program,15191939.0
NY,2005,HOME,202837439.0
NY,2005,HOPWA,55916116.0
NY,2006,CDBG,353292665.0
NY,2006,CoC,126226494.0
NY,2006,Emergency Shelter Grants Program,15135626.0
NY,2006,HOME,191030832.0
NY,2006,HOPWA,62218000.0
NY,2007,CDBG,353015020.0
NY,2007,CoC,143783087.0
NY,2007,Emergency Shelter Grants Program,15236319.0
NY,2007,HOME,189947471.0
NY,2007,HOPWA,62951465.0
NY,2008,CDBG,340514564.0
NY,2008,CoC,140667357.0
NY,2008,Emergency Shelter Grants Program,15208855.0
NY,2008,HOME,183325643.0
NY,2008,HOPWA,65660954.0
NY,2009,CDBG,345343212.0
NY,2009,CoC,171429529.0
NY,2009,Emergency Shelter Grants Program,15160870.0
NY,2009,HOME,204284129.0
NY,2009,HOPWA,59654770.0
NY,2009,NSP,100318608.0
NY,2010,CDBG,374236685.0
NY,2010,CoC,180702709.0
NY,2010,Emergency Shelter Grants Program,15183987.0
NY,2010,HOME,204421167.0
NY,2010,HOPWA,62339188.0
NY,2010,NSP,20059466.0
NY,2011,CDBG,313082305.0
NY,2011,CoC,188594662.0
NY,2011,ESG,8527761.0
NY,2011,Emergency Shelter Grants Program,15160480.0
NY,2011,HOME,180678151.0
NY,2011,HOPWA,66482426.0
NY,2011,NSP,19834940.0
NY,2012,CDBG,281664304.0
NY,2012,CoC,191313041.0
NY,2012,ESG,27112107.0
NY,2012,HOME,100863556.0
NY,2012,HOPWA,61630770.0
NY,2013,CDBG,294522938.0
NY,2013,CoC,194974416.0
NY,2013,ESG,20548367.0
NY,2013,HOME,94681402.0
NY,2013,HOPWA,60652807.0
NY,2014,CDBG,289385078.0
NY,2014,CoC,191794858.0
NY,2014,ESG,23928888.0
NY,2014,HOME,100178442.0
NY,2014,HOPWA,57145403.0
NY,2015,CDBG,290192399.0
NY,2015,CoC,209102768.0
NY,2015,ESG,25823661.0
NY,2015,HOME,88861657.0
NY,2015,HOPWA,54001105.0
NY,2016,CDBG,288016281.0
NY,2016,CoC,196014483.0
NY,2016,ESG,25805671.0
NY,2016,HOME,92909944.0
NY,2016,HOPWA,49742018.0
NY,2016,HTF,7013963.0
NY,2017,CDBG,285649007.0
NY,2017,CoC,200807611.0
NY,2017,ESG,28561779.0
NY,2017,HOME,91239293.0
NY,2017,HOPWA,50969822.0
NY,2017,HTF,14790240.0
NY,2018,CDBG,315375932.0
NY,2018,ESG,25708887.0
NY,2018,HOME,129699277.0
NY,2018,HOPWA,51562609.0
NY,2018,HTF,22171681.0
OH,2003,CDBG,190793000.0
OH,2003,Emergency Shelter Grants Program,6773000.0
OH,2003,HOME,69317947.0
OH,2003,HOPWA,2970000.0
OH,2004,CDBG,191073300.0
OH,2004,Emergency Shelter Grants Program,6978409.0
OH,2004,HOME,69685161.0
OH,2004,HOPWA,3029000.0
OH,2005,CDBG,181193273.0
OH,2005,CoC,57947189.0
OH,2005,Emergency Shelter Grants Program,6988120.0
OH,2005,HOME,66623622.0
OH,2005,HOPWA,2947000.0
OH,2006,CDBG,163296616.0
OH,2006,CoC,56987838.0
OH,2006,Emergency Shelter Grants Program,6968879.0
OH,2006,HOME,62853040.0
OH,2006,HOPWA,2977000.0
OH,2007,CDBG,163722750.0
OH,2007,CoC,63402290.0
OH,2007,Emergency Shelter Grants Program,7041953.0
OH,2007,HOME,62673717.0
OH,2007,HOPWA,3029000.0
OH,2008,CDBG,158082208.0
OH,2008,CoC,75240812.0
OH,2008,Emergency Shelter Grants Program,7054532.0
OH,2008,HOME,60484105.0
OH,2008,HOPWA,3181000.0
OH,2009,CDBG,160327225.0
OH,2009,CoC,73301779.0
OH,2009,Emergency Shelter Grants Program,7038355.0
OH,2009,HOME,67472483.0
OH,2009,HOPWA,3304223.0
OH,2009,NSP,258089179.0
OH,2010,CDBG,174218540.0
OH,2010,CoC,78130025.0
OH,2010,Emergency Shelter Grants Program,7043535.0
OH,2010,HOME,67245533.0
OH,2010,HOPWA,3589330.0
OH,2010,NSP,159149094.0
OH,2011,CDBG,145724619.0
OH,2011,CoC,79630712.0
OH,2011,ESG,3972601.0
OH,2011,Emergency Shelter Grants Program,7062402.0
OH,2011,HOME,57968840.0
OH,2011,HOPWA,3653895.0
OH,2011,NSP,51789035.0
OH,2012,CDBG,135321183.0
OH,2012,CoC,81749272.0
OH,2012,ESG,12619374.0
OH,2012,HOME,40793446.0
OH,2012,HOPWA,3708886.0
OH,2013,CDBG,140901908.0
OH,2013,CoC,83690396.0
OH,2013,ESG,9873058.0
OH,2013,HOME,38598355.0
OH,2013,HOPWA,3518675.0
OH,2014,CDBG,138836431.0
OH,2014,CoC,88155421.0
OH,2014,ESG,11446689.0
OH,2014,HOME,40785928.0
OH,2014,HOPWA,3709407.0
OH,2015,CDBG,137195643.0
OH,2015,CoC,95491545.0
OH,2015,ESG,12375411.0
OH,2015,HOME,36467925.0
OH,2015,HOPWA,3720525.0
OH,2016,CDBG,137466074.0
OH,2016,CoC,94869563.0
OH,2016,ESG,12349619.0
OH,2016,HOME,38905750.0
OH,2016,HOPWA,3807590.0
OH,2016,HTF,3740578.0
OH,2017,CDBG,136746861.0
OH,2017,CoC,95840276.0
OH,2017,ESG,12939257.0
OH,2017,HOME,38328654.0
OH,2017,HOPWA,4338629.0
OH,2017,HTF,5511230.0
OH,2018,CDBG,150314648.0
OH,2018,ESG,12309135.0
OH,2018,HOME,55012345.0
OH,2018,HOPWA,4914722.0
OH,2018,HTF,6971712.0
OK,2003,CDBG,35787000.0
OK,2003,Emergency Shelter Grants Program,1287000.0
OK,2003,HOME,21090492.0
OK,2003,HOPWA,975000.0
OK,2004,CDBG,35686319.0
OK,2004,Emergency Shelter Grants Program,1308849.0
OK,2004,HOME,21209168.0
OK,2004,HOPWA,984000.0
OK,2005,CDBG,33887783.0
OK,2005,CoC,2894127.0
OK,2005,Emergency Shelter Grants Program,1305095.0
OK,2005,HOME,20324131.0
OK,2005,HOPWA,935000.0
OK,2006,CDBG,30497511.0
OK,2006,CoC,5641615.0
OK,2006,Emergency Shelter Grants Program,1303302.0
OK,2006,HOME,19140499.0
OK,2006,HOPWA,933000.0
OK,2007,CDBG,30570712.0
OK,2007,CoC,5993215.0
OK,2007,Emergency Shelter Grants Program,1315045.0
OK,2007,HOME,19132297.0
OK,2007,HOPWA,943000.0
OK,2008,CDBG,29611065.0
OK,2008,CoC,6040973.0
OK,2008,Emergency Shelter Grants Program,1317366.0
OK,2008,HOME,18617249.0
OK,2008,HOPWA,992000.0
OK,2009,CDBG,30080118.0
OK,2009,CoC,6790975.0
OK,2009,Emergency Shelter Grants Program,1318384.0
OK,2009,HOME,20693954.0
OK,2009,HOPWA,1037908.0
OK,2009,NSP,32851741.0
OK,2010,CDBG,32629101.0
OK,2010,CoC,6663950.0
OK,2010,Emergency Shelter Grants Program,1320451.0
OK,2010,HOME,20624014.0
OK,2010,HOPWA,1100377.0
OK,2011,CDBG,27348173.0
OK,2011,CoC,7002265.0
OK,2011,ESG,743624.0
OK,2011,Emergency Shelter Grants Program,1321998.0
OK,2011,HOME,18163314.0
OK,2011,HOPWA,1116142.0
OK,2011,NSP,5000000.0
OK,2012,CDBG,24942864.0
OK,2012,CoC,6779771.0
OK,2012,ESG,2368281.0
OK,2012,HOME,11137072.0
OK,2012,HOPWA,1114664.0
OK,2013,CDBG,25908058.0
OK,2013,CoC,7474461.0
OK,2013,ESG,1819695.0
OK,2013,HOME,10263957.0
OK,2013,HOPWA,1066392.0
OK,2014,CDBG,25132465.0
OK,2014,CoC,7830616.0
OK,2014,ESG,2104738.0
OK,2014,HOME,10773542.0
OK,2014,HOPWA,1131566.0
OK,2015,CDBG,24389922.0
OK,2015,CoC,8082799.0
OK,2015,ESG,2240223.0
OK,2015,HOME,9510683.0
OK,2015,HOPWA,1131030.0
OK,2016,CDBG,24611920.0
OK,2016,CoC,7891816.0
OK,2016,ESG,2195352.0
OK,2016,HOME,10114390.0
OK,2016,HOPWA,1159485.0
OK,2016,HTF,3000000.0
OK,2017,CDBG,24400219.0
OK,2017,CoC,8123906.0
OK,2017,ESG,2486106.0
OK,2017,HOME,10001407.0
OK,2017,HOPWA,1321197.0
OK,2017,HTF,3000000.0
OK,2018,CDBG,26946949.0
OK,2018,ESG,2194057.0
OK,2018,HOME,14523113.0
OK,2018,HOPWA,1496630.0
OK,2018,HTF,3000000.0
OR,2003,CDBG,42921000.0
OR,2003,Emergency Shelter Grants Program,1351000.0
OR,2003,HOME,22670662.0
OR,2003,HOPWA,995000.0
OR,2004,CDBG,42958595.0
OR,2004,Emergency Shelter Grants Program,1569844.0
OR,2004,HOME,22784112.0
OR,2004,HOPWA,2461000.0
OR,2005,CDBG,40839474.0
OR,2005,CoC,11461818.0
OR,2005,Emergency Shelter Grants Program,1571099.0
OR,2005,HOME,21669331.0
OR,2005,HOPWA,1270000.0
OR,2006,CDBG,36754571.0
OR,2006,CoC,12707015.0
OR,2006,Emergency Shelter Grants Program,1570667.0
OR,2006,HOME,20451706.0
OR,2006,HOPWA,2639293.0
OR,2007,CDBG,36843911.0
OR,2007,CoC,13136072.0
OR,2007,Emergency Shelter Grants Program,1591419.0
OR,2007,HOME,20454345.0
OR,2007,HOPWA,3520194.0
OR,2008,CDBG,35893627.0
OR,2008,CoC,18591306.0
OR,2008,Emergency Shelter Grants Program,1594907.0
OR,2008,HOME,19801086.0
OR,2008,HOPWA,1323000.0
OR,2009,CDBG,36330129.0
OR,2009,CoC,18381644.0
OR,2009,Emergency Shelter Grants Program,1598106.0
OR,2009,HOME,22039091.0
OR,2009,HOPWA,1366968.0
OR,2009,NSP,19600000.0
OR,2010,CDBG,39408379.0
OR,2010,CoC,19405231.0
OR,2010,Emergency Shelter Grants Program,1594491.0
OR,2010,HOME,21913881.0
OR,2010,HOPWA,5076330.0
OR,2010,NSP,6829635.0
OR,2011,CDBG,32931463.0
OR,2011,CoC,20285623.0
OR,2011,ESG,898116.0
OR,2011,Emergency Shelter Grants Program,1596650.0
OR,2011,HOME,19200265.0
OR,2011,HOPWA,2828669.0
OR,2011,NSP,5000000.0
OR,2012,CDBG,30258808.0
OR,2012,CoC,23570253.0
OR,2012,ESG,2851780.0
OR,2012,HOME,12885177.0
OR,2012,HOPWA,1469070.0
OR,2013,CDBG,31724263.0
OR,2013,CoC,24124710.0
OR,2013,ESG,2207506.0
OR,2013,HOME,12701848.0
OR,2013,HOPWA,5029432.0
OR,2014,CDBG,31377971.0
OR,2014,CoC,26694306.0
OR,2014,ESG,2577238.0
OR,2014,HOME,13696180.0
OR,2014,HOPWA,1460376.0
OR,2015,CDBG,31325738.0
OR,2015,CoC,31894306.0
OR,2015,ESG,2796926.0
OR,2015,HOME,12360855.0
OR,2015,HOPWA,1454603.0
OR,2016,CDBG,31670366.0
OR,2016,CoC,34686509.0
OR,2016,ESG,2819732.0
OR,2016,HOME,13037794.0
OR,2016,HOPWA,1479262.0
OR,2016,HTF,3000000.0
OR,2017,CDBG,31831888.0
OR,2017,CoC,36289447.0
OR,2017,ESG,3061922.0
OR,2017,HOME,13233503.0
OR,2017,HOPWA,1685573.0
OR,2017,HTF,3143231.0
OR,2018,CDBG,35155210.0
OR,2018,ESG,2861638.0
OR,2018,HOME,18703480.0
OR,2018,HOPWA,1909387.0
OR,2018,HTF,3654189.0
PA,2003,CDBG,263845332.0
PA,2003,Emergency Shelter Grants Program,9290000.0
PA,2003,HOME,78811287.0
PA,2003,HOPWA,9071000.0
PA,2004,CDBG,262660924.0
PA,2004,Emergency Shelter Grants Program,9656055.0
PA,2004,HOME,78901358.0
PA,2004,HOPWA,9798000.0
PA,2005,CDBG,248873899.0
PA,2005,CoC,53622457.0
PA,2005,Emergency Shelter Grants Program,9606436.0
PA,2005,HOME,75406876.0
PA,2005,HOPWA,10208268.0
PA,2006,CDBG,223920924.0
PA,2006,CoC,55884117.0
PA,2006,Emergency Shelter Grants Program,9572112.0
PA,2006,HOME,70753450.0
PA,2006,HOPWA,10593000.0
PA,2007,CDBG,224358894.0
PA,2007,CoC,69433517.0
PA,2007,Emergency Shelter Grants Program,9656523.0
PA,2007,HOME,70728407.0
PA,2007,HOPWA,8796000.0
PA,2008,CDBG,216663350.0
PA,2008,CoC,75283778.0
PA,2008,Emergency Shelter Grants Program,9664610.0
PA,2008,HOME,68889370.0
PA,2008,HOPWA,9371000.0
PA,2009,CDBG,219847437.0
PA,2009,CoC,82456719.0
PA,2009,Emergency Shelter Grants Program,9646589.0
PA,2009,HOME,76683495.0
PA,2009,HOPWA,11968271.0
PA,2009,NSP,88122808.0
PA,2010,CDBG,236902677.0
PA,2010,CoC,81750215.0
PA,2010,Emergency Shelter Grants Program,9640330.0
PA,2010,HOME,76385221.0
PA,2010,HOPWA,12788814.0
PA,2010,NSP,48942532.0
PA,2011,CDBG,197939554.0
PA,2011,CoC,85430525.0
PA,2011,ESG,5398895.0
PA,2011,Emergency Shelter Grants Program,9598039.0
PA,2011,HOME,67514404.0
PA,2011,HOPWA,10037326.0
PA,2011,NSP,5000000.0
PA,2012,CDBG,167973974.0
PA,2012,CoC,86071225.0
PA,2012,ESG,17141049.0
PA,2012,HOME,42358448.0
PA,2012,HOPWA,11210642.0
PA,2013,CDBG,174853998.0
PA,2013,CoC,89022341.0
PA,2013,ESG,12254313.0
PA,2013,HOME,40941448.0
PA,2013,HOPWA,11422560.0
PA,2014,CDBG,171684060.0
PA,2014,CoC,92425789.0
PA,2014,ESG,14208938.0
PA,2014,HOME,43304364.0
PA,2014,HOPWA,12606281.0
PA,2015,CDBG,168342046.0
